"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
1,170000,1,1,1,44,1,2,0,0,0,0,84947,78724,68387,18531,51511,33939,34330,2000,2000,19095,3057,2000,?,2000
0,260000,2,1,2,38,-1,-1,-2,-2,-2,-2,252,0,0,1649,0,0,0,0,0,19095,0,0,0,0
0,80000,2,2,1,29,1,2,2,0,0,0,56340,57022,55081,21095,55350,55906,57538,2600,0,19095,2200,2028,3000,2200
0,280000,2,2,1,41,0,0,0,0,0,0,40483,42538,44561,18001,45450,46715,47642,2718,2741,11180,1630,2000,1705,1572
0,140000,2,2,1,42,0,0,0,0,0,0,158495,160681,144194,49930,144802,?,150207,5530,6600,11180,5100,5460,?,5100
0,160000,2,2,1,38,0,0,0,0,2,2,105313,109030,109731,20179,116452,114481,121885,5416,4002,5737,8565,0,9502,0
0,50000,2,3,1,45,1,-2,-2,-2,-2,-2,0,0,0,21033,0,0,0,0,0,19095,0,0,0,0
0,50000,1,2,1,32,0,0,0,0,0,0,50669,48942,27836,59246,40346,38668,20016,1613,1484,11180,3675,698,1000,706
1,250000,2,1,2,28,2,2,2,0,0,0,21404,48774,28705,46999,32017,19052,9847,28705,0,11180,4000,3000,?,1000
0,60000,1,2,2,30,0,0,0,0,0,0,57041,58268,59568,37098,61298,29587,27267,2148,2303,11180,2669,1032,1000,1300
0,200000,2,1,1,41,-1,-1,-1,-1,0,0,6402,5189,2394,63717,15612,525,0,5189,2394,11180,15648,0,0,0
0,400000,2,1,1,38,-2,-2,-2,-2,-2,-2,123,123,123,6438,0,349,0,123,123,11180,0,349,0,0
0,50000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,18301,0,2900,0,0,0,5737,0,2900,0,0
0,50000,2,2,1,36,-2,-2,-2,-2,-1,-1,3477,1909,1726,41729,991,5777,5968,1909,1726,11180,991,5782,5968,2045
1,160000,1,1,1,51,0,0,0,2,2,2,1380,1481,2623,20642,2457,4912,3669,1331,2473,5737,0,2500,0,0
0,30000,2,2,2,22,0,0,2,0,0,0,30397,31148,28755,42796,30720,28298,9064,3500,0,5737,3500,694,343,266
0,10000,2,2,1,40,1,-1,0,0,0,0,0,1912,3071,12334,4012,9882,5857,1912,1200,5737,1000,1000,1000,0
0,50000,2,1,2,28,?,2,0,0,0,3,4323,3851,2808,22691,3325,3989,3610,0,602,11180,569,718,0,0
0,140000,2,1,2,25,0,0,0,0,0,0,45068,44158,48437,55628,50667,52888,54060,5000,5000,5737,3000,3000,2000,2000
0,110000,2,2,1,41,0,0,0,0,0,0,100143,98338,92457,68964,79496,72458,72168,4000,4000,19095,3530,4000,?,5000
0,200000,1,3,2,46,-1,-1,-1,-1,-1,-1,396,396,396,29066,396,396,396,396,396,11180,396,396,396,396
0,360000,2,2,2,?,-1,-1,-2,-2,-2,-2,8552,1118,1227,44201,1541,1389,390,1118,1227,5737,1541,1389,390,390
0,330000,2,2,1,45,0,0,0,0,0,0,47644,48906,50531,38507,50595,40491,31020,2000,2500,5737,1309,1243,2027,1056
1,120000,2,2,1,29,-1,-1,-1,-1,-1,-1,7778,3157,5456,62029,0,2777,0,3179,5463,19095,0,2777,0,0
0,260000,2,1,1,40,-2,-2,-2,-2,-2,-2,2500,0,0,8435,0,0,0,0,0,11180,0,0,0,0
0,50000,2,2,2,28,-1,-1,-1,-1,-1,-1,780,0,390,14564,390,885,885,0,390,5737,390,885,885,885
0,170000,1,2,2,35,0,0,0,0,0,2,115634,118823,120475,13088,109993,115151,112232,5935,6040,5737,4000,8000,0,4320
1,360000,2,1,1,48,1,-1,-1,-2,-2,-2,491,3670,-114,35253,-200,-200,-200,3700,0,19095,0,0,0,?
0,50000,2,2,1,39,3,2,2,-2,-2,-2,5171,4925,-350,9571,-350,-350,-350,0,350,19095,0,0,0,0
1,200000,1,2,2,27,-1,-1,-1,-1,-1,-1,1990,2035,1577,8134,2424,671,1606,2035,1577,19095,2424,671,1606,27124
0,200000,2,2,1,27,0,0,0,0,2,2,174381,177078,184026,27886,192069,198862,176770,7000,10000,19095,11000,10043,0,7000
0,230000,2,1,1,43,-2,-2,-2,-1,0,0,0,0,200,37370,43998,23400,13000,0,200,11180,43998,52,13000,26200
1,30000,2,1,2,24,2,0,0,0,2,2,11483,12810,13591,16829,14530,14154,15320,1519,1300,19095,1166,0,1400,0
0,240000,2,1,2,35,0,0,0,0,0,0,18336,19648,11138,926,11481,18265,4365,5118,5015,11180,5000,10000,2000,5326
0,40000,2,2,1,43,0,0,0,0,0,0,36415,37409,30019,45552,30426,22867,12900,1939,1399,11180,806,862,258,0
0,80000,1,2,2,26,0,0,0,-2,-2,-2,60315,61650,0,56280,0,0,0,2850,0,11180,0,0,0,0
1,60000,1,2,2,28,0,0,0,0,0,0,60721,61452,59797,13058,30372,45283,24588,4000,1353,11180,27826,1300,1903,3000
0,180000,2,1,1,31,-1,-1,-1,-1,-1,-1,18710,45460,3700,7690,0,228,-372,45460,3700,11180,0,228,?,0
0,60000,2,2,1,53,0,0,0,0,0,0,55505,57374,35751,2179,25824,25831,27393,3000,2015,19095,2000,1000,2000,2000
0,90000,1,2,2,?,0,0,0,0,0,0,34704,36426,35387,21134,36838,35867,36841,3000,1549,19095,2000,2000,?,1000
1,140000,2,1,2,28,1,2,0,0,0,2,99215,96776,98949,62337,100673,106935,104427,0,3932,5737,3717,8000,0,4000
0,150000,1,1,2,31,0,0,0,0,-1,-1,110921,64600,58158,51131,24856,704,1899,3000,1500,11180,1000,704,1899,0
0,750000,2,1,1,41,0,0,0,0,-1,-1,184022,163441,92767,4324,75696,35485,4889,6817,2330,19095,2705,50854,4913,550
0,200000,2,2,2,26,0,0,0,0,0,0,116070,111996,88327,26575,73717,56921,48160,5096,2700,5737,4017,7921,10160,5594
0,210000,2,2,1,40,-1,-1,2,-1,-1,-1,2216,6142,1108,20945,1499,2447,888,5258,0,19095,1500,2500,1000,1500
0,90000,2,2,1,33,0,0,0,2,2,2,76395,79168,84904,31259,87914,90043,91534,4000,8000,11180,5348,3700,3128,0
1,50000,2,2,1,30,2,2,0,0,0,0,29826,29068,29778,10576,30370,31003,32291,0,1496,19095,1088,1123,1800,2200
0,410000,2,3,2,31,-2,-2,-2,-2,-2,-2,0,0,0,34917,0,0,3932,0,0,19095,0,0,3932,1238
1,30000,2,2,1,42,2,2,2,0,0,2,4641,7071,6811,30310,6795,7342,7075,2521,0,19095,245,658,0,268
0,10000,1,2,1,23,1,3,2,2,2,0,8679,8399,8101,25956,8995,8216,7756,0,0,5737,1000,0,500,500
0,50000,2,2,2,31,0,-1,-1,-2,-1,-1,9514,2067,-6,16879,-409,793,2385,2100,405,19095,0,2385,2385,3000
0,400000,2,3,1,44,0,0,0,0,0,0,120456,113855,87798,34886,19583,20453,21309,3557,2350,5737,5700,1000,1000,1000
0,80000,2,2,2,26,0,0,0,2,0,0,77037,71799,75743,32300,67626,69081,70772,3300,5800,5737,0,2700,3000,2700
0,50000,2,1,1,22,-1,0,0,0,0,-1,5856,8725,10000,29148,17916,6789,150,3005,2700,19095,7916,0,150,198
0,310000,2,2,2,44,-2,-2,-2,-2,-2,-2,6571,1156,1156,37487,1889,?,2267,1156,1156,19095,1889,3367,?,0
1,210000,1,2,2,26,1,-2,-2,-2,-1,3,0,0,0,52351,0,1290,990,0,0,11180,0,1290,0,0
0,50000,2,1,2,23,0,0,0,0,0,0,18975,19763,21081,4464,21432,21933,22569,1400,1649,11180,1000,1000,1000,1200
0,400000,1,1,2,31,1,-2,-1,0,0,0,-166,-490,29186,43973,30789,7879,13928,1,30001,11180,2128,3009,8006,1028
0,100000,1,2,1,56,0,0,0,0,0,0,96392,87986,89230,16650,90745,92774,101275,4424,3600,5737,3000,3200,9800,0
0,500000,2,2,2,36,-2,-2,-2,-2,-2,-2,11168,9287,9963,12952,17145,7645,16079,9287,9963,5737,17223,7645,16079,11288
0,500000,2,1,2,30,-1,-1,-1,-1,-1,-1,5800,7210,229,10883,3377,441,24116,7210,229,5737,3377,441,24116,0
0,30000,1,1,2,24,-1,-1,-1,-1,-1,-1,8217,3000,0,33370,504,279,254,5000,0,19095,504,300,500,1000
1,60000,1,2,2,26,0,0,0,0,2,0,23146,23868,26447,32329,28109,28720,28308,1400,3000,11180,2100,1200,1200,2000
0,120000,2,1,1,39,0,0,0,0,0,-1,51662,30285,24879,10869,29479,?,14587,10000,6000,11180,5000,7553,?,1706
0,70000,2,2,2,40,0,0,0,0,0,0,65059,65204,55018,34004,27430,25498,27678,3141,7000,5737,5505,3000,4000,5000
0,360000,1,1,1,57,-1,-1,?,-1,-1,-1,2505,4070,3307,17895,0,380,2566,4070,3307,5737,0,380,2566,166
0,90000,2,3,1,49,-1,2,2,0,0,0,69380,70886,69402,18005,1332,1604,958,2800,0,19095,0,272,166,3756
0,60000,2,2,1,30,0,0,0,0,0,0,36082,37127,38117,1431,38874,38667,39544,1628,1618,19095,1375,1403,1520,1205
1,40000,2,2,2,25,2,0,0,0,2,2,25741,26772,27794,35706,29333,29816,30577,1750,1772,5737,2311,1100,1400,0
1,30000,1,2,1,39,1,2,2,0,0,2,22595,24928,24230,5460,26811,28702,28092,3000,0,5737,3000,2327,?,1200
0,240000,2,1,1,33,-1,0,0,0,0,0,30973,32008,32889,12065,33410,34327,34500,1537,1418,19095,939,1193,690,0
0,50000,2,2,1,41,2,3,2,2,2,2,29463,28715,28950,3763,29684,29078,29944,0,1000,5737,1500,0,?,2100
0,120000,2,1,2,27,2,2,-2,-1,-1,-1,500,0,0,25175,41150,0,125,0,0,5737,41150,0,125,0
0,200000,1,1,2,28,-2,-2,-2,-2,-2,-2,778,504,3724,37618,445,8963,482,506,3742,19095,447,9007,484,489
0,50000,2,1,0,45,-1,-1,-2,-2,-1,2,4736,0,0,23798,0,4881,4634,0,0,5737,0,4881,0,0
0,10000,1,2,2,23,0,-1,-1,-1,0,-1,3072,2529,390,34210,9478,?,953,2535,390,19095,9478,0,?,0
0,80000,2,2,1,46,0,0,-1,0,0,0,4742,3913,6383,1466,5016,1760,2783,1277,6387,5737,102,35,1850,6099
0,60000,1,1,3,47,0,-1,-1,0,0,0,49689,2497,59271,799,28101,29724,25664,3007,59274,5737,1500,2013,1000,1000
0,50000,1,2,2,41,0,0,0,0,0,0,40710,42736,43751,24467,44619,45900,46845,3000,1729,11180,1597,2000,1709,1665
0,120000,1,2,2,32,0,0,0,0,0,0,113650,105592,105428,21100,76543,144089,74115,3999,6025,5737,3069,3001,6000,3112
0,80000,2,3,3,60,0,0,0,0,0,2,30959,15774,9365,1385,6515,6845,5789,1458,1230,11180,250,800,0,300
0,140000,2,3,1,51,0,0,0,0,0,0,58213,60764,59949,14738,40979,42339,43529,3500,2000,5737,1447,2000,2184,2000
1,50000,1,2,2,25,1,2,0,0,0,0,21679,18566,19918,11935,19584,18508,20047,0,2000,11180,1500,1000,2000,676
0,50000,2,1,2,23,-1,-1,-1,0,-1,-1,1300,628,4050,70739,3050,1243,865,628,4050,11180,0,1243,865,3000
0,50000,1,?,1,38,0,0,0,0,0,0,31304,33479,34617,34772,35735,37154,38380,3000,2000,19095,2000,2000,2000,2000
0,180000,1,2,1,35,0,0,0,0,0,0,95757,76696,77720,36324,79430,81098,82791,3400,2900,19095,3000,3100,3200,7300
0,220000,1,1,1,32,-2,-2,-2,-2,-2,-2,8757,-2323,-3322,21811,-3322,-3622,-2852,9,23000,19095,0,0,3000,0
0,50000,1,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,31855,0,0,0,0,0,11180,0,0,0,0
0,170000,2,1,2,24,0,0,0,0,0,0,171465,145196,110163,31542,112157,106497,108832,18500,13998,5737,3760,4000,12212,4200
0,20000,1,1,3,47,0,0,0,3,2,0,16888,17928,20312,24015,19696,19648,20154,1616,3000,19095,0,408,826,872
0,30000,2,2,2,26,0,0,0,0,0,0,14923,16277,17003,27082,17420,17790,18993,1600,1300,19095,700,650,1500,0
0,60000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,1937,0,0,0,0,0,11180,0,0,0,3789
0,360000,1,1,1,44,-1,-1,-1,-1,-1,-1,18295,3199,6131,15545,7662,19423,28351,3204,6195,11180,7664,19423,28351,3250
0,210000,2,1,2,25,1,-2,-2,-2,-2,-2,0,0,0,14617,0,0,0,0,0,5737,0,0,0,0
0,330000,1,2,1,42,-1,-1,-1,-1,-1,-1,870,0,870,3585,0,435,435,0,870,5737,0,435,435,435
0,90000,2,1,2,25,-1,-1,2,-1,0,?,3407,10839,4788,27475,7370,1051,14014,10850,5,19095,5042,0,14014,5812
0,30000,2,3,1,?,0,0,0,0,0,0,23697,20523,20762,26758,22535,22622,11400,3000,3102,5737,3008,3136,1103,0
0,120000,2,3,1,47,0,0,0,0,0,0,118148,118593,101152,1537,80503,75407,77157,5033,5000,5737,3007,3000,3000,3000
0,220000,2,1,1,41,0,0,0,0,0,0,219198,114930,100749,12003,74457,68604,53333,5068,5000,5737,2000,3000,3000,1000
0,50000,2,2,1,56,0,0,0,0,0,0,48836,48049,47060,30138,19171,18624,18923,2000,2000,11180,1000,1000,1000,1000
0,90000,1,1,2,30,0,0,0,0,0,2,41789,42913,44388,3480,45348,48454,47524,2100,2500,5737,2000,4000,0,2000
0,120000,1,1,2,41,0,0,0,0,0,2,113796,116467,116060,24273,115711,121575,120940,6000,4500,11180,4500,7900,3000,4023
0,120000,2,2,1,39,0,0,0,0,0,0,114644,117110,117050,29637,117486,117720,118773,4320,4200,11180,4200,4300,4400,4200
0,100000,2,2,2,23,0,0,0,0,0,2,85435,85957,86295,65401,86945,94526,91630,3143,3052,11180,3264,10398,0,3390
0,80000,1,4,2,30,0,0,0,-2,-2,-2,59292,13943,0,24123,0,0,0,5009,0,5737,0,0,0,0
1,30000,1,3,1,50,1,2,0,0,2,0,22320,21674,22995,32772,24310,23781,25383,0,1685,19095,2000,0,2000,1000
0,260000,2,3,1,51,-2,-2,-2,-2,-2,-2,1821,7091,1546,41571,37708,4080,11036,7091,1555,11180,37708,303,7500,0
0,50000,2,3,2,54,0,0,0,0,0,0,42659,35552,31512,23714,25361,?,28492,1500,2000,11180,2000,2000,?,1000
0,220000,1,3,1,39,0,0,0,0,0,-1,192815,208365,88004,11558,31237,15980,529,20000,5003,5737,3047,5000,1000,81000
1,30000,2,2,1,23,0,0,0,0,2,2,29336,30047,29904,12169,32025,32479,30894,1800,1470,5737,3500,2000,0,1400
0,50000,1,2,2,27,0,0,0,0,0,0,46301,47731,46649,16009,48020,49439,45771,2187,1700,11180,2000,2044,1319,30000
0,20000,1,2,2,57,0,0,0,0,0,0,20104,19887,19486,22316,19501,19274,19703,3000,1500,11180,1600,900,900,600
0,460000,1,1,2,28,0,0,-1,-1,-1,0,17919,13041,9681,36172,3284,732,2732,1500,9681,11180,3284,732,2000,0
0,70000,2,2,1,53,0,0,-1,-1,-2,-2,24645,0,14000,13667,0,0,0,0,14000,19095,0,0,?,0
0,260000,1,3,1,53,-2,-2,-2,-2,-2,-2,3304,7378,3641,64311,4726,2966,5946,7378,3696,19095,4726,2966,5946,6020
1,20000,1,2,2,43,2,0,0,2,2,2,9286,10176,12298,13669,11809,12333,11986,1200,2300,19095,0,1015,0,1900
1,30000,1,2,2,25,3,2,2,2,0,0,18585,19301,19702,49432,19102,19508,19899,1300,1000,5737,0,700,700,1000
1,100000,1,1,1,30,2,0,0,0,0,0,85806,85195,85464,51909,86921,88524,91241,3100,4000,11180,4000,3500,5000,10000
0,80000,2,2,2,28,0,0,0,2,2,2,44739,46708,49611,37659,50496,51543,50563,3000,4000,5737,2000,2000,0,5000
0,90000,2,2,2,32,1,-2,-2,-2,-2,-1,-295,-295,-295,28311,-295,-295,9727,0,0,19095,0,1,10022,0
1,90000,2,2,2,26,0,0,0,0,0,0,83900,84236,79623,16714,70039,70962,71013,4022,2917,5737,2500,2451,2600,2700
0,360000,2,1,1,37,-1,-1,-1,0,0,-1,4644,1417,3588,9893,2589,1549,1278,1417,3588,19095,0,0,1278,1998
0,90000,2,2,1,49,-2,-2,-2,-2,-2,-2,316,714,1443,26830,13982,4105,1594,714,1443,11180,13982,4105,1765,2000
1,310000,2,1,1,38,1,-2,-2,-2,-2,-1,0,0,0,28120,0,0,69,0,0,11180,0,0,69,500
1,20000,2,2,1,?,2,2,4,4,4,4,1650,1650,1650,31488,1650,1650,1650,0,0,5737,0,0,0,0
1,200000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,9604,0,0,0,0,0,19095,0,0,0,0
0,220000,2,1,2,32,0,0,0,0,0,2,205310,203343,209214,41037,210965,214989,203159,7600,9800,5737,7200,7700,7500,7250
0,180000,1,2,1,34,0,0,0,0,0,0,37671,39009,40213,30795,41702,43687,44982,1800,2000,11180,2000,2500,2000,2000
1,310000,1,1,2,29,2,0,0,0,0,0,45153,36123,26113,2827,22661,20351,16639,2904,1500,11180,1000,2000,1000,2000
0,200000,1,1,1,51,?,-1,0,0,-1,0,102847,52556,34369,57872,14240,23762,18198,52556,2003,5737,1000,26068,10019,61500
0,30000,1,2,1,38,1,2,2,2,0,0,9303,9009,13861,7027,13344,13972,18735,0,5000,19095,0,1000,5000,0
0,50000,2,2,2,23,0,0,0,0,-1,-1,33109,32856,27438,14155,4786,768,-579,1660,1600,5737,624,768,173,30267
0,400000,2,3,1,30,0,0,0,0,0,0,121219,113770,355718,19636,298654,263190,202907,4981,263106,19095,10900,10063,7708,5394
1,240000,1,1,1,35,0,0,0,0,0,0,160161,159484,162231,8057,163255,165436,168178,7405,8005,5737,6005,30912,5000,5150
0,40000,1,2,2,22,-1,-1,-1,0,0,0,900,2833,9495,58561,6965,2759,0,2833,9495,5737,0,0,0,0
0,10000,2,2,1,22,-1,-1,-1,0,0,0,390,390,9159,18690,9363,8160,7552,390,9159,19095,700,279,1000,800
0,230000,2,2,1,30,0,0,0,0,0,0,218495,223270,227807,26627,218047,223370,206937,8270,8366,19095,6012,9474,6962,24338
0,140000,1,2,2,31,0,0,0,0,0,0,64300,62758,77133,50768,71397,71546,83412,20009,32637,11180,15027,10021,20055,10037
1,50000,1,2,1,48,2,2,2,2,2,2,44489,45470,46424,4495,45377,48441,47511,2000,2000,5737,0,3800,0,1800
0,330000,2,1,1,36,0,0,0,0,?,0,95255,101046,100349,7134,100218,?,98097,10500,4074,5737,3600,4005,?,3400
0,300000,2,2,2,37,0,0,0,0,0,0,67943,69969,71387,33434,72340,73853,75316,3121,3175,11180,2736,2829,2843,2941
0,110000,1,2,?,24,2,2,2,2,2,2,101402,104878,105325,10271,102220,107970,103301,6600,3700,11180,0,7500,0,3906
0,420000,2,1,1,32,0,0,0,0,0,0,45465,46232,31233,18893,22768,22588,22172,1706,1401,11180,804,852,0,8100
0,150000,2,1,2,31,0,0,0,0,0,0,90121,51385,26352,45902,27607,29457,40706,2031,2000,19095,2000,2457,12060,40000
0,200000,2,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,11351,0,0,0,0,0,11180,0,0,0,1433
1,170000,2,1,1,33,0,0,0,0,0,0,170440,170060,115372,30415,211577,120407,122952,8200,5200,19095,5000,5000,5000,4000
0,200000,2,2,1,31,1,2,0,0,0,0,153829,153229,148438,26387,143121,141466,128846,7022,6700,11180,5500,6000,?,0
0,230000,2,1,2,33,-1,-1,-1,-1,0,0,483,0,342,24448,955,957,1407,0,342,5737,955,2,1511,4373
0,50000,2,2,2,43,0,0,0,0,0,0,53651,51703,48675,19564,40059,?,42722,3000,2000,11180,1436,2000,?,2000
0,50000,2,2,1,37,0,0,0,0,0,0,51734,51665,51105,28354,47494,31375,30781,2003,1680,5737,1860,1061,1392,8000
1,20000,2,2,2,22,0,0,2,2,2,2,15189,17802,17219,51234,18377,17941,19572,2869,0,11180,1444,0,1933,0
1,150000,1,2,1,39,2,2,0,0,0,2,117485,114166,116491,26979,118839,126102,123914,0,4225,19095,4282,9207,0,4679
1,100000,2,1,1,35,0,0,2,0,0,0,98899,102435,98188,44520,97189,97013,96950,8800,0,5737,3600,3500,3700,3443
0,290000,2,1,1,39,-2,-2,-2,-2,-2,-2,79298,-40,122380,39119,0,32720,-200,0,122420,11180,0,32720,200,0
0,350000,2,2,2,33,0,0,0,0,0,0,293303,338272,177483,51407,182381,194678,215024,50070,10000,19095,8000,15036,30050,8110
0,170000,2,2,1,29,-1,-1,-1,-1,0,-1,7383,23400,49771,22694,30929,31429,14170,23518,50026,11180,31023,20157,14233,22818
1,100000,1,2,1,51,3,4,3,2,2,2,56002,55557,54083,36101,54601,55585,57027,1000,0,5737,2000,2000,2500,0
0,50000,1,2,2,24,0,0,0,0,0,0,47578,33666,16177,31925,16607,17186,17749,2000,2000,11180,1000,1000,1000,1000
0,50000,2,3,1,56,0,0,0,0,0,0,63348,62934,60513,73951,18712,17015,20284,2400,2500,19095,1000,1000,5000,2000
1,220000,1,2,1,47,4,3,2,2,2,2,216591,197022,198088,62145,187000,179703,174571,0,6000,11180,0,14004,0,7000
0,50000,1,1,2,28,1,2,0,0,0,-1,50146,47918,48866,21142,4372,-1203,49830,0,2400,19095,1000,0,51830,0
0,230000,2,2,2,28,0,0,0,0,0,0,23063,14024,11825,6450,14765,12383,10008,2000,2000,11180,5000,1000,2000,1000
1,130000,2,1,2,30,2,0,0,2,0,0,112822,115526,123658,5022,120259,121205,124778,4527,10122,19095,1,4355,8918,0
0,20000,1,1,2,25,0,0,0,0,0,0,17263,17581,19670,3188,16730,18757,12875,4321,5200,5737,350,4500,1000,4500
0,280000,2,2,2,29,-2,-2,-2,-2,-2,-1,0,0,0,35167,0,0,5017,0,0,11180,0,0,5017,101
0,50000,1,2,2,25,0,0,0,0,3,3,46741,48883,50074,34447,60158,75277,90464,2900,2000,11180,14455,16560,17000,0
0,360000,2,1,1,40,-1,-1,-2,-1,-1,-1,10210,-1814,-11035,20844,12319,6050,2125,0,0,11180,32319,6050,2125,35860
0,120000,2,1,2,31,-1,-1,-1,0,-1,0,388,-26,74,5912,374,1549,7101,0,100,11180,300,1584,?,4500
1,240000,2,1,2,28,-1,2,2,-1,-1,-2,5018,2300,0,36637,2500,0,0,0,200,5737,2500,0,0,0
0,70000,2,1,2,25,0,0,0,0,0,0,67906,68201,69003,52093,70146,71592,66053,2519,2371,19095,2544,3000,?,1266
0,80000,2,3,2,54,0,0,0,-1,-1,-1,12011,10484,12190,31718,4000,0,4000,3794,6000,11180,6500,0,4000,0
1,50000,1,2,2,28,0,0,0,0,0,0,35277,34627,35096,19723,9657,9617,9404,1800,1600,11180,500,500,341,500
1,310000,2,1,1,34,-1,-1,-1,0,-1,-1,455,455,1415,18089,883,883,1033,455,1415,11180,0,883,1033,883
0,50000,1,2,2,23,1,2,0,0,0,0,6226,5981,6870,39080,7038,2268,5051,0,1032,11180,200,285,3000,2000
1,180000,2,3,1,51,1,-1,2,2,0,-1,0,31,31,15076,31,1931,878,31,0,5737,0,1900,878,0
0,30000,1,3,2,27,0,0,0,0,0,2,27061,28129,29377,74916,29625,30134,28716,1504,1752,5737,1000,2257,0,2287
0,200000,1,1,1,57,-1,-1,-1,0,0,0,1964,2684,11764,18528,9830,669,-716,2698,11764,19095,1000,0,?,2000
1,50000,1,1,2,26,-1,2,2,-1,0,-1,5713,5406,-978,16352,978,652,626,0,0,11180,1956,0,626,0
0,90000,2,2,2,24,0,0,0,0,-2,-2,80699,68100,33434,30642,0,0,0,2991,2655,11180,0,0,0,0
0,50000,1,2,2,24,0,0,0,0,0,0,23553,21507,17827,35651,7655,7881,8248,1700,2000,19095,500,500,500,1000
0,230000,1,1,1,48,0,0,0,0,0,0,160879,161797,165107,60728,105508,108101,110094,7000,6607,19095,3773,4290,4164,2000
0,500000,1,1,1,37,-1,-1,-1,-1,-1,-1,37443,24110,28593,39612,22707,23495,40283,24197,28832,5737,22784,23536,40542,12169
0,30000,2,2,2,49,0,0,0,0,2,2,11554,12662,13744,28176,14712,14334,15593,1300,1300,19095,1200,0,?,0
0,10000,1,1,2,?,0,0,0,0,0,3,4060,2774,3764,10305,4001,5134,4762,1300,1200,19095,300,1200,0,0
0,150000,2,1,2,33,-1,-1,-1,-1,-1,-1,2858,9934,19312,4898,46321,146947,237926,9934,19312,5737,30000,105180,103752,5742
0,500000,1,1,2,54,-2,-2,-2,-2,-2,-2,2634,1108,1318,60858,36032,0,11270,1119,1318,19095,36032,0,11270,28051
0,50000,1,2,1,25,0,0,0,0,0,0,43259,35307,23096,43113,18970,19514,20038,1405,1366,11180,1000,1000,1000,600
0,230000,1,1,2,29,0,0,0,0,0,0,32375,36817,40170,21338,43473,44663,47207,5000,5000,11180,5000,3000,5000,5000
0,100000,2,2,1,29,2,2,0,0,2,2,75242,73482,76628,27309,82320,83359,85837,0,5000,19095,7000,2500,4000,0
0,150000,1,2,2,45,-1,-1,-2,-1,-1,-1,9487,0,0,12046,159,14903,410,0,0,11180,159,14903,509,0
0,50000,1,3,1,45,-1,-1,2,-1,-1,-1,261,1305,1134,12882,1073,1312,51,2305,0,19095,1200,1500,0,0
0,290000,2,2,2,36,0,0,0,0,0,0,320952,326625,290268,51264,296053,302793,307336,11149,10524,11180,10600,11500,10000,65000
0,200000,1,1,1,37,0,0,0,0,0,-1,4289,2907,3720,14306,7720,5030,2990,1187,1000,11180,4000,1000,3020,0
0,80000,2,2,1,46,0,0,0,0,0,0,73366,76178,78560,19326,49399,48420,50600,4000,4000,19095,2000,3000,3003,3003
0,240000,2,2,1,?,-2,-2,-2,-2,-2,-2,11958,0,0,15876,0,?,0,0,0,19095,0,0,?,0
0,50000,2,1,2,27,-1,-1,-1,-1,-1,-1,451,-49,6258,34928,1032,2766,1401,0,6307,5737,1035,3164,1405,1507
0,230000,1,2,2,28,0,0,0,0,0,0,31875,31611,32411,4410,34162,34884,35569,2000,2000,11180,4000,2000,2000,1500
1,90000,2,2,1,27,2,2,2,0,0,0,85753,87510,85188,58252,87112,169533,90316,4000,0,5737,4200,3285,7787,4000
0,280000,2,1,1,57,-1,-1,-1,2,2,3,929,1669,5707,10925,4795,5328,4969,1669,4795,11180,0,4115,0,0
0,140000,1,2,1,73,0,0,0,0,0,0,135206,135316,134943,27966,135772,138675,137197,5082,5008,11180,5000,6016,5018,5264
0,20000,2,1,2,23,0,0,0,2,0,0,15573,17013,19413,5038,14871,15478,16068,2000,3000,19095,0,1000,1000,1000
0,?,2,2,2,23,0,0,0,0,0,0,8647,9734,10594,13463,11002,11608,9186,1232,1092,5737,500,1000,500,500
0,230000,2,2,2,30,0,0,0,0,0,0,112402,116273,118467,5256,108826,?,92481,6000,6000,5737,4000,4000,?,4000
0,80000,1,2,1,49,0,0,0,0,0,0,71775,68083,50642,40551,47283,42340,40223,2911,1920,19095,1541,1502,1619,1472
1,70000,2,2,2,23,0,0,0,2,0,0,18285,16903,18903,55866,18443,10139,10141,1400,2332,19095,0,365,364,527
0,140000,1,5,2,26,0,0,0,0,0,0,136953,133265,82163,64146,83238,85383,86615,6350,2900,19095,2950,4000,3576,2200
1,160000,1,3,1,54,-1,2,-1,0,0,0,780,390,1560,47256,1170,780,390,0,1560,19095,0,0,?,390
0,290000,2,2,1,33,0,0,0,0,0,0,117275,110481,107735,2842,100195,84268,76356,3700,4005,19095,4000,3000,2928,2000
0,310000,2,1,1,32,0,0,0,0,0,0,66916,63746,58216,35161,57112,53694,49205,2440,2041,19095,1520,1581,1774,1523
0,450000,1,2,1,44,-1,-1,-1,-1,-1,-1,19951,7277,1096,41188,1968,1575,3889,8203,1105,5737,2012,2007,4019,510
0,180000,1,2,1,40,-1,-1,-1,-1,-1,-1,3071,5630,9040,2059,1288,1419,2385,5639,9044,19095,1290,1421,2386,1964
